video_id,title,channel_id,channel_title,published_at,time_delta,israel_regierung,palaestinenser_zivil,hamas,westliche_staaten,ideology_channel_mean,populism_channel_mean,ideology_group,populism_group,month
TaqFoQqbHXI,Abu Alia - Palästina:  Wahre Erkenntnis von Allah,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2024-05-18 08:00:10+00:00,7,,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2024-05
1DS6AeMxX78,Ahmad Abul Baraa - So läuft das Kennenlernen bei Palästinenser ab für die Heirat!!!,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2024-05-13 21:16:26+00:00,7,,,,,7.5,5.115384615384615,Rechts,Mittel,2024-05
Vk56V_8w0U0,Hassan Dabbagh -Wenn die Kinder in Gaza Europäer wären,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2024-04-15 14:00:15+00:00,6,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2024-04
UJ-IU4zQpHk,Pierre Vogel - Haben die Israeliten aufgehört das Kalb anzubeten bevor oder nach Moses Rückkehr？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2024-03-09 19:00:11+00:00,5,,,,,7.5,5.115384615384615,Rechts,Mittel,2024-03
ZAZ0rMfRbiM,"Pierre Vogel - Masjid al Aqsa steht im Koran, aber früher gab es diese Moschee in Jerusalem nicht",UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2024-03-03 12:40:54+00:00,4,,,,,7.5,5.115384615384615,Rechts,Mittel,2024-03
Y7jksFxViLs,"Amen Dali - Sie kamen in die Moschee, um zu schreien ｜ Hizb ut Tahrir, Palästina, Demos",UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2024-02-26 19:00:21+00:00,4,,,,,7.5,5.115384615384615,Rechts,Mittel,2024-02
a3_PWXeQuns,Ahmad Abul Baraa - Sylvester Knaller kaufen oder Palästina Spende？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-12-16 15:49:02+00:00,2,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-12
lr_pnURyrgg,Pierre Vogel - Warum machen die arabischen Länder nichts？ #palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-12-14 22:16:33+00:00,2,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-12
yvanYYvBdrA,Pierre Vogel - Einseitige Berichterstattung der Medien in De zugunsten Israels,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-12-13 21:31:32+00:00,2,-1.0,,-1.0,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-12
eZzlfK5W63c,"Pierre Vogel - Zur Medienkritik： Palästina Demo in Essen ｜ Geschlechtertrennung, IS Fahne,",UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-12-13 15:00:34+00:00,2,-0.5,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-12
fiFBiXXfa5E,Amen Dali - Die Zauberer von heute： Medien! ｜ Sie täuschen eine andere Wirklichkeit vor  #palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-12-06 09:00:35+00:00,1,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-12
otNahIAUpzU,Ahmad Abul Baraa - KANN PALÄSTINA DEN KRIEG GEWINNEN？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-12-04 16:08:31+00:00,1,-1.0,0.5,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-12
5Xb73Ga6CY4,Ahmad Abul baraa - Nicht alles ist ein Zeichen der Stunde! #palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-22 23:00:03+00:00,1,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-11
dUmm0yZ30Z0,Ahmad Abul Baraa - Soll man an Demonstrationen teilnehmen oder nicht？#Palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-19 23:00:17+00:00,1,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-11
-_-uIpDG4sw,Hassan Dabbagh - Wann wird Palästina zurück kommen ?,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-18 18:00:00+00:00,1,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-11
EuTrB7YjO3E,Ahmad Abul Baraa - Wir sehen alle diese Bilder und Videos aus Palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-18 17:02:45+00:00,1,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-11
eU3QoPU5p4o,Ahmad Abul Baraa - Wie viel sind jetzt Krank und Bluten von den Palästinenser,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-13 19:00:18+00:00,1,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-11
JHJXo0eFT3E,Ahmad Abul Baraa - Palästina geht jeden Muslim was an!,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-13 16:34:43+00:00,1,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-11
1kUXrqKQ8Qc,"Ahmad Abul Baraa -  Frauen in Palästina bringen euch bei, was der richtige Glauben ist!",UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-10 23:07:19+00:00,1,-0.5,1.0,,,7.5,5.115384615384615,Rechts,Mittel,2023-11
tNY-fpOqFQA,Abul Baraa dankt allen die sich für Palästina einsetzen! Ein Lob an den Fußballprofi Anwar al Ghazi,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-10 10:34:25+00:00,1,,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-11
e_3pZGuOVG0,"Ahmad Abul baraa - Wir brauchen nicht Westen, sondern wir brauchen die Besten Männer #Gaza",UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-10 10:27:55+00:00,1,,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-11
RLvAtBVreTY,Ahmad Abul Baraa  - Gaza brennt wie geht es weiter und wann kommt der Sieg？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-07 12:47:05+00:00,1,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-11
BzmdeH68G-k,Pierre Vogel & Arafat - ARD beschwert sich über Berichterstattung von pro Palästina Influencern,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-11-02 16:55:26+00:00,0,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-11
_gVcsj8206g,Arafat Abouchaker und Pierre Vogel #palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-31 16:27:59+00:00,0,-1.0,,,-0.5,7.5,5.115384615384615,Rechts,Mittel,2023-10
XzGZSicgKYg,Pierre Vogel  - Haben die Israelis den Arabern Palästina geraubt oder nicht？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-31 16:12:17+00:00,0,-1.0,0.0,,,7.5,5.115384615384615,Rechts,Mittel,2023-10
_j-x1mOKr9M,Ahmad Abul Baraa - Alle machen Dua für #Palästina aber es passiert nichts Warum？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-30 16:46:45+00:00,0,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-10
N6uoXRItv3U,Abu Rumaisa - Lasst uns alle etwas mehr für Palästina 🇵🇸 tun!,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-29 13:43:14+00:00,0,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
H2z7j5W7a_0,Wem gehört das Land？ Pierre Vogel antwortet   #Palästina #Israel,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-27 20:00:06+00:00,0,-1.0,0.5,,,7.5,5.115384615384615,Rechts,Mittel,2023-10
G4DwuzYx8_I,Abu Ishaq - Die Situation in Palästina!,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-26 13:03:01+00:00,0,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-10
XfZHw4Zvan4,Abu Rumaisa - PALÄSTINA UND DER KAMPF ZWISCHEN GUT UND BÖSE,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-25 20:54:02+00:00,0,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
KxjnXvxZL1I,Amen Dali  -  Das Schauspiel ist vorbei! Menschenrechte #Palästina Khutba,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-20 14:31:41+00:00,0,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
AAO0vH9P5UY,Ahmad Abul Baraa - Warum lässt Allah den Krieg in #Palästina zu？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-18 23:38:31+00:00,0,-1.0,,-1.0,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
r-YwimZ_0-4,"Hassan Dabbagh - Sie sagen uns, ruft nicht zu Gewalt auf ｜ Khutba Palästina",UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-18 22:41:04+00:00,0,-1.0,,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
kP7v52nn3UI,Ahmad Abul Baraa - Krieg in #Palästina =  Zeichen der Stunde？,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-17 13:35:46+00:00,0,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
6E0Usft_MNw,Pierre Vogel - Keine Fake News zu Palästina verbreiten!,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-17 11:09:04+00:00,0,-1.0,,,,7.5,5.115384615384615,Rechts,Mittel,2023-10
vqaqoGgP6RI,Ahmad Abul Baraa - Das Märchen der Menschenrechte ｜ #Palästina #Israel,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-17 11:03:57+00:00,0,-1.0,,,-0.5,7.5,5.115384615384615,Rechts,Mittel,2023-10
0clg89yfRpc,Amen Dali - Was ist der Unterschied zwischen Palästina und Ukraine ｜ Heuchelei der Westen,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-17 10:36:54+00:00,0,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
HrOkqyva0m8,Amen Dali - Palästina ist als Staat nicht anerkannt,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-17 10:05:38+00:00,0,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
kiXQjbDaFlM,Ahmad Abul Baraa - Solidarität mit Palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-10-11 02:24:53+00:00,0,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-10
NZkXsWINkhQ,Amen Dali - Al Aqsa Moschee ist kein Arabisches oder Palästinensisches Problem,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-07-25 20:30:01+00:00,-3,-1.0,0.5,,,7.5,5.115384615384615,Rechts,Mittel,2023-07
wsAospey8Pg,Hassan Dabbagh - WAREUM ANGRIFF AUF AL AQSA MOSCHEE  ? #Palästina,UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-04-06 22:57:02+00:00,-7,,,,,7.5,5.115384615384615,Rechts,Mittel,2023-04
x9CCeTj2wfI,Neil Bin Radhan - Gaza (Palästina),UCdPX3MNVbr5nGRthygN2JRQ,Habibiflo Dawah Produktion,2023-02-24 20:00:19+00:00,-8,-1.0,1.0,,-1.0,7.5,5.115384615384615,Rechts,Mittel,2023-02
Xvg4HTJC_tA,Werder-Ultras mit deutlichen Worten zum Israel-Palästina-Konflikt...,UCQIE75XCMEDvP1ZmZ6Fuudw,German Ultras,2023-11-19 08:00:16+00:00,1,,,-1.0,,4.125,4.0,Links,Mittel,2023-11
huKf_NJrtKs,Inside Gaza: Er rettet Kinder nach israelischem Luftangriff I CRISIS,UCxTx5qfizauBQ-dofWliwhQ,CRISIS – Hinter der Front,2024-07-13 16:00:40+00:00,9,-0.5,,-1.0,,4.833333333333333,0.6666666666666666,Mitte,Niedrig,2024-07
HLtyaBQv044,Illegaler Siedlungsbau im Westjordanland: So vertreiben israelische Siedler Palästinenser,UCxTx5qfizauBQ-dofWliwhQ,CRISIS – Hinter der Front,2024-06-23 16:00:19+00:00,8,-1.0,,,0.5,4.833333333333333,0.6666666666666666,Mitte,Niedrig,2024-06
0fVhfSNU_UI,Tödliche Kriegsreste zwischen Libanon und Israel | CRISIS,UCxTx5qfizauBQ-dofWliwhQ,CRISIS – Hinter der Front,2023-09-24 03:00:00+00:00,-1,-1.0,,,,4.833333333333333,0.6666666666666666,Mitte,Niedrig,2023-09
IKp2S4Yu04g,Israels Feinde: Im Freizeitpark der Hisbollah,UCxTx5qfizauBQ-dofWliwhQ,CRISIS – Hinter der Front,2023-08-06 15:00:09+00:00,-3,0.0,,,,4.833333333333333,0.6666666666666666,Mitte,Niedrig,2023-08
gKexIG7S97U,An der Front: Libanon und Israel - Auf Patrouille mit spanischen UN-Soldaten | CRISIS,UCxTx5qfizauBQ-dofWliwhQ,CRISIS – Hinter der Front,2023-07-30 15:00:35+00:00,-3,-0.5,,,1.0,4.833333333333333,0.6666666666666666,Mitte,Niedrig,2023-07
snv1_tmKyeU,Ein Biergarten mitten in Kurdistan-Irak - deutsche Einflüsse im Nahen Osten  | CRISIS,UCxTx5qfizauBQ-dofWliwhQ,CRISIS – Hinter der Front,2022-10-18 14:30:12+00:00,-12,,,,,4.833333333333333,0.6666666666666666,Mitte,Niedrig,2022-10
l3xlVlo4t4U,Warum der Nahe Osten keine Palästinensische Flüchtlinge aufnimmt,UCW7S-lnMz81VdNhYpYibU_A,Original_BrosTV,2023-11-10 16:00:28+00:00,1,,-0.5,-1.0,,,,,,2023-11
f1gm2ZV9IPE,Israel vs. Hamas: Wer ist Benjamin Netanjahu? #israel #palästina #hamas #derbiograph,UC8V3I7Xy4KjAkwdhHenNLfg,Der Biograph,2023-10-26 18:00:35+00:00,0,-0.5,,,,5.0,0.0,Mitte,Niedrig,2023-10
Dj0RHhKUA2s,Wie weit reicht Israels Kontrolle im Südlibanon?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-04-26 17:00:00+00:00,30,-1.0,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-04
gEXoQlXnrvM,Verliert Putin den Nahen Osten?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-31 17:00:00+00:00,29,,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
MnmkSY-_jjc,Droht Irans Vorherrschaft im Nahen Osten?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-29 18:00:00+00:00,29,,,,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
0ww_8MAoaag,Eskalation: Wenn Trump Israel zum Frieden zwingt?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-29 15:00:00+00:00,29,-0.5,,,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
48Ehrj9G4Kg,Israels Laser-Erfolg! Das Ende der Drohnenschwärme?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-19 18:00:00+00:00,29,0.5,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
7XYy_9EbpjQ,Was hätten USA/Israel besser machen müssen?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-19 15:00:00+00:00,29,-0.5,,,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
tYxHQ5Ea-yA,Wie sicher ist Fliegen nach Nahost noch?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-16 18:00:00+00:00,29,,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
LFiwMl3aWfs,Israel vs. Türkei: Der nächste große Krieg in Nahost?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-10 18:00:00+00:00,29,0.0,,-1.0,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
rlqU4br1V-M,Nach Hamas und Hisbollah: Kommt jetzt der Schlag gegen Russland?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-03-06 12:00:00+00:00,28,1.0,,-1.0,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-03
hSJwEDHehyQ,Wie entwickelt sich die Lage im Nahen Osten?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-02-18 15:00:00+00:00,28,-0.5,,,1.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-02
Vp5B4M-cNh0,Welche Gründe stecken hinter der ausbleibenden US-Aufrüstung im Nahen Osten?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2026-01-16 12:00:00+00:00,27,,,,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2026-01
ZHnSduYcZrA,Welche Rolle spielt Benjamin Netanjahu seit 20 Jahren in der westlichen Politik?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-10-30 18:00:40+00:00,24,0.0,,-1.0,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-10
OMrvxb2Lrss,Sind Palästinenser für Generationen voreingenommen gegen Israel?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-10-14 11:00:48+00:00,24,0.5,0.5,-1.0,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-10
KXxVMsxxysY,Netanjahus letzter Plan! Befreit er Israel von all seinen Feinden?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-09-11 14:00:27+00:00,23,-0.5,,,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-09
nzuxPYM97Rg,Militär-Konflikt Türkei gegen Israel: Wer hätte im Ernstfall die Nase vorn?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-08-26 14:01:30+00:00,22,-0.5,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-08
U2tz-kS_ofI,Israel am Scheideweg: Führt die Radikalisierung zum Bruch mit dem Westen?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-08-16 14:00:44+00:00,22,-1.0,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-08
4tMdq9Ryyn0,Genozid oder Falschmeldung: Was passiert wirklich im Gazastreifen?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-08-11 14:00:13+00:00,22,1.0,,-1.0,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-08
CIT8nYGV1io,Verzweiflung in Syrien! Bitten Drusen Israel um Hilfe?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-07-20 14:00:31+00:00,21,,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-07
RyxdW-ql9eo,Israel/Palästina: Ist dieser Konflikt überhaupt lösbar?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-07-20 11:00:44+00:00,21,0.0,-1.0,-1.0,-1.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-07
8oCsXomQQnM,Israels Syrien-Angriffe: Was steckt WIRKLICH dahinter?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-07-17 11:33:59+00:00,21,-0.5,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-07
8OuQGSnxLis,Waffenstillstand Israel-Iran: Ist er zum Scheitern verurteilt?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-07-14 11:00:13+00:00,21,0.0,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-07
Z4fB8RnjZHk,7. Oktober: Wusste der Mossad nichts?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-28 14:00:54+00:00,20,-0.5,,0.5,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
cr8T1F6hVJ8,Trumps Israel-Liebe: Bedingungslos?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-27 11:01:11+00:00,20,1.0,,,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
ngnpLE7_Tsw,Hypothetisch - Irans Bomben-Coup: Wie reagieren USA & Israel auf Iran als Atom-Macht?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-26 14:01:16+00:00,20,0.0,,,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
eb63j6Bfek4,Was braucht Israel wirklich von den USA?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-24 17:00:58+00:00,20,0.0,,,1.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
qUzTTb-hZCs,Israel & Ukraine: Deutschlands neue Militär-Lehrer?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-23 11:01:34+00:00,20,,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
YejEGzc69VI,Israel besiegt Iran: Wie stabilisiert man das Chaos?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-21 17:00:43+00:00,20,1.0,,,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
RJSQTnYjReU,Blitzkrieg vs. Blutbad: Warum Israel härter zuschlägt als Russland?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-20 11:00:55+00:00,20,1.0,,,0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
YWzO_-uXriU,Israel & Ukraine: Beste Verbündete?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-16 17:00:46+00:00,20,-0.5,,,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
yafXklkSCl0,Militär-Check: Iran oder Israel?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-06-16 11:01:41+00:00,20,1.0,,-1.0,1.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-06
s6vA-5exnjQ,"Droht Trump nach den Midterms das Impeachment – und was würde das für Ukraine, Israel & EU bedeuten?",UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-05-28 11:01:26+00:00,19,,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-05
MIfDb4cVPr8,Wurden die Palästinenser von Arafat „erfunden“ – oder gibt es historische Wurzeln?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-05-23 14:00:35+00:00,19,,1.0,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-05
70WL9l8m-6E,"Neue Bodenoffensive Israels – ist das sinnvoll, und wie wirksam war das Vorgehen bisher?",UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-05-20 11:00:22+00:00,19,0.5,-0.5,-1.0,-1.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-05
X586tOq2qGs,Gaza Kommt bald eine Waffenruhe – oder eskaliert das Leid der Zivilbevölkerung weiter?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-05-08 11:01:01+00:00,19,-0.5,,-1.0,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-05
_IyimapRzPo,"Syrien erkennt Israel an – bedeutet es das Ende für Hisbollah, Hamas und Palästina?",UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-04-29 14:00:57+00:00,18,-0.5,,,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-04
yfd61GEyO-Q,Hat Israel genug Personal für eine langfristige Präsenz in Gaza?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-03-29 12:01:21+00:00,17,-0.5,-1.0,-1.0,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-03
AKbR9lvSl1Y,Gibt es realistisches Szenario für USA unter Trump für Gazastreifen-Lösung?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-02-08 18:00:07+00:00,16,0.5,-1.0,-1.0,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-02
VbIZeF2Db5k,"Wie verrückt ist Trumps Idee, Gaza in eine US-Riviera zu verwandeln?",UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-02-06 18:00:18+00:00,15,0.5,,-1.0,-0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-02
KgWj8bEoEnE,Könnte Israel nach Geiselrückkehr Philadelphi-Korridor besetzen?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-02-03 15:00:20+00:00,15,0.5,,-1.0,0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-02
wpFqEv0XJlM,Hat Trumps Drohung der Hamas zur Geisel-Lösung vor Amtsantritt beigetragen?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2025-01-19 18:00:41+00:00,15,0.0,,-0.5,0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2025-01
eNjfjRjuG1o,"Wie hat sich der Israel/Iran-Konflikt entwickelt,und was ändert die aktuele Lage an ihrer Beziehung?",UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2024-12-21 12:00:48+00:00,14,,,-1.0,,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2024-12
MUP2waBES30,Gibt Israel seine neutrale Haltung gegenüber Russland jetzt auf?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2024-12-17 12:01:01+00:00,14,-0.5,,-1.0,0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2024-12
iD_rOxpbUeE,Wie verändert der Fall von Homs die strategische Lage im Nahen Osten für Iran und seine Verbündeten?,UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2024-12-10 15:00:52+00:00,14,1.0,,-1.0,0.5,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2024-12
W_m6WMlHE5Y,"Wird Israel Waffen an die Ukraine liefern, falls Assad stürzt und Russland Syrien verlässt?",UC7CJun1Vcrn7TVgpndgqBpw,Militär & Geschichte Clips,2024-12-08 18:00:19+00:00,14,0.0,,,0.0,5.034090909090909,0.2391304347826087,Mitte,Niedrig,2024-12
