,video_id,video_type,ideology_score,populism_score
3649,JaccARO3Idg,Standard,-1.0,0.0
3650,-cqvfjWqYD8,Standard,8.0,8.0
3651,aO_eDHs7nvs,Standard,5.0,0.0
3652,QtwtQkdE3Xk,Standard,9.0,8.5
3653,TUC3GZnzHxs,Standard,-1.0,0.0
3654,9aUqc2SOAuM,Standard,5.0,0.0
3655,m1LQmjG6LyM,Standard,5.0,0.0
3656,I9kzg5qAbJ4,Standard,5.0,0.0
3657,D0mMZ6BKEU8,Standard,-1.0,0.0
3658,gGxAFin8kIU,Standard,3.5,7.5
3659,_dchUpTTC-Q,Standard,2.5,0.0
3660,Q7OmilkgyCE,Standard,5.0,0.0
3661,7Kiwn9R6QyI,Standard,-1.0,0.0
3662,lBbSbCWqMDk,Standard,3.5,0.0
3663,uszbDjjGIGc,Standard,5.0,0.0
3664,onbMWs_wvJg,Standard,-1.0,0.0
3665,BSVnlccsjJk,Standard,8.0,7.5
3666,I-KsYHZFZ6U,Standard,3.0,0.0
3667,GPnNg6E7USQ,Standard,-1.0,6.0
3668,MyLivEJQH_U,Standard,-1.0,0.0
3669,5SY8mrkqMaE,Standard,7.5,9.0
3670,3um-uYQr7AI,Standard,-1.0,0.0
3671,qf8KYkhWIyU,Standard,9.0,8.0
3672,JK_giQr4f5s,Standard,5.0,0.0
3673,gA3pzcvX6q0,Standard,5.0,0.0
3674,OlT0Upssu54,Standard,7.5,6.5
3675,9BXOPh-HTrA,Standard,5.0,0.0
3676,thFxaAXP0g0,Reaction,5.0,0.0
3677,w858rHJyNHg,Standard,6.5,2.0
3678,2DwBIXT1Fv4,Standard,5.0,0.0
3679,NCnMoutv0YI,Standard,7.5,0.0
3680,dRni61lx9As,Standard,-1.0,0.0
3681,XSW-wydzsmw,Standard,5.0,0.0
3682,YXPr3obbAg0,Standard,5.0,0.0
3683,OE6FYzVYUKI,Standard,5.0,0.0
3684,xlPietqxArQ,Standard,9.0,9.0
3685,NsZm-xyMnnA,Standard,-1.0,0.0
3686,eONd48JvMqY,Standard,3.5,0.0
3687,qmer40ASlDM,Standard,5.0,0.0
3688,-4eMFdnSZjY,Reaction,7.0,7.5
3689,dsLmak981TE,Standard,5.0,0.0
3690,VRpYrusk7bU,Standard,8.0,8.0
3691,H8vnf1bW49M,Standard,5.0,0.0
3692,Obs8Xk7JXY8,Standard,-1.0,0.0
3693,ri5CQE5xiac,Standard,-1.0,0.0
3694,pMgIQBZRPNM,Standard,9.0,7.5
3695,cLlyDwVxxSs,Standard,-1.0,0.0
3696,Akq44hc9D5M,Standard,8.5,7.0
3697,igJHtsVOAiQ,Standard,6.5,4.0
3698,r_eMsh31EiE,Standard,8.5,0.0
3699,drd1TtG6rV8,Standard,-1.0,0.0
3700,iX_Z1XSKrOs,Standard,-1.0,0.0
3701,p-_YB0PXEFc,Standard,6.0,8.0
3702,pZ8sqtnz7Lg,Standard,9.0,9.0
3703,QMN38arOYig,Standard,8.0,9.0
3704,z-oQhilJm8Q,Standard,6.5,8.0
3705,7H6fyUNBueE,Standard,7.5,7.0
3706,cUGjMCgR9FE,Standard,1.5,2.0
3707,af1Ve9Wmebc,Standard,-1.0,0.0
3708,YAzCiDzBpuA,Standard,6.5,7.0
3709,9yvN0CVj3Cg,Reaction,7.5,7.5
3710,7ovTTXBtWqs,Standard,5.0,0.0
3711,yE1rmYrDHJU,Standard,8.0,8.0
3712,ORUen0CPFb4,Standard,-1.0,0.0
3713,fag9RmxoUHY,Standard,3.5,0.0
3714,KeIsRzr1-B8,Reaction,-1.0,6.0
3715,q_7raDq5jZ8,Standard,-1.0,6.0
3716,wcbzr32oZ-U,Reaction,7.5,8.0
3717,HGToYNYrGR8,Standard,-1.0,0.0
3718,kIutx04c03Y,Standard,-1.0,0.0
3719,2M3y7veMKXU,Standard,1.5,6.0
3720,sU8TMRr9DNo,Standard,9.0,8.0
3721,CPFyWSn265U,Standard,9.0,8.5
3722,yNHTXREAhhE,Standard,3.5,0.0
3723,zSmJ9D8EZmo,Standard,8.0,8.5
3724,-1crza10xvE,Standard,-1.0,0.0
3725,BwW6a33Fldg,Standard,5.0,0.0
3726,HpMqq6y3GGg,Standard,-1.0,0.0
3727,xBrIoXmugtk,Standard,-1.0,0.0
3728,KBrA6r2Cc1Q,Standard,3.5,0.0
3729,eGvAJooj2G8,Standard,5.0,0.0
3730,bVgEuhN2mw4,Reaction,7.5,9.0
3731,WfNDjAHtnT0,Standard,5.0,0.0
3732,bdw1lrClxFQ,Standard,5.0,0.0
3733,fJNWfe9-DnU,Standard,-1.0,2.0
3734,RPLNJCPzgWc,Standard,5.0,0.0
3735,6JFZTow6_7I,Standard,5.5,0.0
3736,TIGASkecBII,Standard,5.0,0.0
3737,suEWE4jUD_A,Standard,3.0,7.0
3738,JhCyC8zdPOk,Standard,5.0,0.0
3739,8qb0Qp428c0,Standard,6.5,7.5
3740,ZTNEdJg1Fmg,Standard,-1.0,0.0
3741,GRHj4mHW03o,Standard,5.0,0.0
3742,DUKhFv4oelA,Standard,-1.0,0.0
3743,suMJt-Ax21I,Standard,5.0,0.0
3744,ckjuMg0xoN8,Standard,5.0,0.0
3745,JtnCnvMs0h8,Standard,8.5,7.5
3746,LGPqbJiMQr8,Standard,-1.0,0.0
3747,5s-pCsw4Vk4,Standard,-1.0,0.0
3748,G32oj7yiLW0,Reaction,1.5,7.5
3749,Num8IkyUOik,Standard,6.0,9.0
3750,BpNU2mLn5OI,Standard,5.0,0.0
3751,BrwPqBKsrI4,Standard,5.0,0.0
3752,M2YC4jmCeHs,Standard,3.5,0.0
3753,TFahvveqTBM,Standard,6.0,0.0
3754,EfLZ75dNP9k,Standard,7.5,9.0
3755,8nP5ys-QLZw,Standard,7.5,7.0
3756,IibpPaE1d-o,Standard,5.0,0.0
3757,YaxgcJTVMR0,Standard,5.0,0.0
3758,25j324DiUSM,Standard,8.5,7.5
3759,NyeIvL-u6K4,Standard,6.5,6.5
3760,8VjoX9AdGZ0,Standard,5.0,0.0
3761,RA-D6rVCZAM,Standard,-1.0,0.0
3762,9a1NoOL2EtI,Standard,-1.0,0.0
3763,sOPz7SPDcnc,Standard,-1.0,0.0
3764,mT7mDE34Zm0,Standard,2.5,7.0
3765,g7q33ZGBXzg,Reaction,1.5,7.5
3766,F-Ccxo0zJm0,Standard,-1.0,0.0
3767,R8xNDNG21sI,Standard,-1.0,0.0
3768,ssbAwqXeuP0,Standard,5.0,0.0
3769,vcU_D9ZkXy4,Standard,-1.0,0.0
3770,vfFJ77mkFf8,Standard,-1.0,0.0
3771,CfEXcWxwhf8,Standard,5.0,0.0
3772,IuwbNAVn4qw,Standard,5.0,0.0
3773,sRL1CfIPO2Y,Standard,6.0,0.0
3774,4yErOQqZ_AQ,Standard,7.0,6.0
3775,6ub_6xZ3kR0,Standard,8.5,8.0
3776,5VWHaG1jrmE,Standard,5.0,0.0
3777,lzCnFp1GDjA,Standard,7.0,8.0
3778,rj72FS8t1IM,Standard,5.0,0.0
3779,krR3FKvwzs0,Standard,5.0,0.0
3780,Wz5f8jNUync,Standard,-1.0,0.0
3781,brZkiR5N9kg,Standard,7.5,6.0
3782,DBWcakiP5Eo,Standard,-1.0,0.0
3783,7OiTTbAer00,Standard,-1.0,0.0
3784,kVGk8z8nRRE,Standard,-1.0,0.0
3785,jT6YrUSJ6uI,Standard,5.0,0.0
3786,UTlbEC97dk8,Standard,5.0,0.0
3787,rqaRmiYR5co,Standard,-1.0,0.0
3788,ViMViNVL9EQ,Standard,5.0,0.0
3789,oQNEVp64T8k,Standard,9.0,8.0
3790,7cmwRDa-ako,Standard,-1.0,0.0
3791,LGUhFqRT8pg,Standard,5.0,0.0
3792,LxBpCQ6Ox48,Reaction,5.0,0.0
3793,veWQlenwZ_4,Standard,5.0,0.0
3794,cxiCufThkXo,Standard,-1.0,8.0
3795,-2Rh2-Ybk3Q,Standard,5.0,0.0
3796,CQfC4fBDXYE,Standard,-1.0,0.0
3797,TDWZfVN0ZNs,Standard,5.0,0.0
3798,VXVnxGt34wY,Standard,-1.0,0.0
3799,pmhiqZUkKBU,Standard,8.5,7.5
3800,fyq-Pj8C6-A,Reaction,8.5,8.0
3801,Lpxxn0gCWV8,Standard,9.0,9.0
3802,PsN5w-ofD7E,Standard,-1.0,0.0
3803,AkZ3YojbJwg,Standard,5.0,0.0
3804,Qv-hM9aF-I8,Standard,-1.0,0.0
3805,OLfhjSQW1Us,Standard,5.0,0.0
3806,vWJdFx_mb5U,Standard,-1.0,0.0
3807,xsLWj9PdywM,Standard,4.0,0.0
3808,DZ3O2AT9mCM,Standard,5.0,0.0
3809,aL62f-4mBoc,Standard,8.5,8.0
3810,VHAzF63klEk,Standard,-1.0,0.0
3811,lUjdi9NPuBs,Standard,5.0,0.0
3812,f1ms7uwvoCQ,Standard,9.0,9.5
3813,D87iOvN_cYw,Standard,5.0,0.0
3814,W1-b1aqca6I,Standard,5.0,0.0
3815,DOKBKG1KxRQ,Standard,-1.0,0.0
3816,rqx9b7vQzY4,Standard,1.5,7.5
3817,oB5uM2JTjiU,Standard,3.5,1.0
3818,MAuukHDr80M,Standard,7.5,7.5
3819,i6GEWqgtlAA,Standard,6.5,4.0
3820,m-ptM3a6S54,Standard,-1.0,2.0
3821,wYxM8HXqVRM,Standard,5.0,8.0
3822,E09YSc5Py-E,Standard,5.0,0.0
3823,2Hy8-mRUhRU,Standard,5.0,4.0
3824,qkj2OrI75EM,Standard,5.0,0.0
3825,yOfVwdj3TFs,Standard,6.5,0.0
3826,8v9yOFBpTs4,Standard,5.0,0.0
3827,kWqHhHj8fzA,Reaction,8.5,7.5
3828,9aVq4NpDhuQ,Standard,9.0,9.0
3829,u7lQdVnqRBQ,Standard,6.5,0.0
3830,CHw6UfZJi4M,Standard,5.0,0.0
3831,5_o6FLW-WvA,Reaction,8.5,8.0
3832,9Qh77zQNe_g,Standard,5.0,0.0
3833,KnrwGgpHB00,Standard,3.0,1.0
3834,eU-NdJdzJNo,Standard,5.0,0.0
3835,tXSs5cNj5G4,Standard,-1.0,0.0
3836,3opXeJmePHg,Standard,8.5,7.0
3837,BMt3KUWecE8,Standard,8.0,9.0
3838,WBTUBtN38g8,Standard,5.0,0.0
3839,_AEGuZ1juRQ,Standard,5.0,0.0
3840,ENjTFWdLMHI,Standard,2.0,4.0
3841,csEbASB4wB4,Standard,2.5,4.0
3842,eeTOvsjJP_w,Standard,6.5,8.0
3843,Kv9N6UbnStw,Reaction,4.0,7.5
3844,YkJq0wtIPyw,Standard,5.0,0.0
3845,oJAFYvZ7d5w,Standard,5.0,0.0
3846,O7wAL8TYujI,Standard,5.0,0.0
3847,iopaoSexDHs,Reaction,7.5,8.0
3848,7lY1qYjyaqs,Standard,5.0,0.0
3849,DOjwvRN0Nsc,Standard,4.5,0.0
3850,GgJ_35Z7ynQ,Standard,-1.0,0.0
3851,EkV2rM04zQU,Standard,-1.0,0.0
3852,7i8NSiEUPA0,Standard,8.5,7.5
3853,2DEoOaxVRZ0,Standard,5.0,0.0
3854,CetmWsFO7ms,Reaction,8.0,7.5
3855,nTBP4dIOfuM,Standard,8.5,8.0
3856,F6xpZAwUJ6U,Standard,-1.0,0.0
3857,gpLpPNSiLOU,Standard,8.5,8.5
3858,fYXlzbqGXrc,Standard,6.5,0.0
3859,WRUVTvH3RAw,Standard,-1.0,0.0
3860,sAZG9iGdeT0,Standard,-1.0,0.0
3861,AMfo015ABd4,Reaction,8.0,8.0
3862,urbs-shkynk,Standard,6.0,0.0
3863,-Zcow00IDkQ,Standard,5.0,0.0
3864,xoxfapCGKDA,Standard,-1.0,0.0
3865,eh1Xxdgpj0k,Standard,-1.0,0.0
3866,76VHo9L0t2Q,Standard,7.5,8.0
3867,eItwTUT4zj8,Standard,7.5,6.5
3868,TPN09xGqrFc,Standard,-1.0,0.0
3869,_OkEL8FLeQM,Standard,-1.0,6.0
3870,HP0C_UQFLYI,Standard,5.0,8.0
3871,LNyNxhOphk8,Standard,3.5,0.0
3872,fdVmzjXwCmw,Standard,-1.0,0.0
3873,XSuNQwrYEhg,Standard,1.5,6.0
3874,TPfdxJ0upno,Standard,5.0,0.0
3875,cKWrSmZ3F4w,Standard,8.0,0.0
3876,TCfeAb8xJX0,Standard,-1.0,0.0
3877,9tMfoUIMv9w,Reaction,8.5,8.5
3878,Z-EGsD5V8PM,Standard,-1.0,0.0
3879,yyhfuRb3Xgw,Standard,5.0,0.0
3880,s_8LO_DZ1qw,Standard,5.0,0.0
3881,yii-KCKRTnM,Standard,-1.0,0.0
3882,vfg8CK0kgjI,Standard,5.0,0.0
3883,-6PCR3--NHc,Reaction,4.0,8.0
3884,9ZflJJ_jYuA,Standard,-1.0,0.0
3885,ve_niEpCZk4,Standard,6.5,7.5
3886,cD75WRih66E,Standard,8.5,9.0
3887,2A90Ex6Prnk,Standard,5.0,0.0
3888,3W7nAYd3Bgg,Standard,3.5,0.0
3889,SyIGg8kh5B0,Standard,5.0,0.0
3890,YYzAW-pPX78,Standard,4.0,0.0
3891,esG0GSslWc4,Standard,3.5,7.5
3892,OBoIXH_CSVs,Standard,-1.0,0.0
3893,eyuBxjb5xjc,Standard,7.5,8.0
3894,jGyzP3ndNnE,Reaction,5.0,2.0
3895,vUPbXMrm0aM,Standard,3.5,0.0
3896,2ezsBxaspBs,Reaction,-1.0,0.0
3897,7SLRBNpzXAI,Standard,-1.0,0.0
3898,x-ovger4H6I,Standard,5.0,0.0
3899,Baa4we_sFzg,Standard,8.5,8.0
3900,qts3mOmZDxg,Standard,8.0,8.0
3901,x0rMjwSRnk0,Standard,6.0,0.0
3902,WuEaNhV0vQM,Reaction,-1.0,8.0
3903,O6v8jv4CTM0,Standard,-1.0,0.0
3904,tkxtyJzAxo4,Standard,9.0,9.0
3905,5ioeCclfDwA,Standard,9.0,9.5
3906,06MzeE14oiQ,Standard,5.0,0.0
3907,v_9zoqOdWRA,Standard,6.5,6.0
3908,UMW1P9wQkBs,Standard,-1.0,0.0
3909,49tHtFpaPUI,Standard,8.0,8.0
3910,7sykRfxofN0,Standard,-1.0,0.0
3911,UFWnd7S54oE,Standard,3.5,7.5
3912,ajoSeIIlKKQ,Standard,5.0,0.0
3913,N-fEEJ1oQL8,Standard,5.0,0.0
3914,UzkEE-vmcOU,Reaction,4.5,7.0
3915,tn5AJlV7pcY,Standard,5.0,0.0
3916,sZSipbbQZw4,Standard,3.5,7.5
3917,UTnuus99IHk,Standard,-1.0,0.0
3918,xG0k865Cuiw,Standard,6.5,0.0
3919,nCsNJt4sKfU,Standard,-1.0,0.0
3920,ZcmWYJSBnN8,Standard,5.0,0.0
3921,YMKMRZSIquI,Standard,7.5,8.5
3922,dN9DAmokFdM,Standard,6.5,7.0
3923,T2mCW1MQttY,Reaction,9.0,8.0
3924,eC-ypZ2qhCw,Reaction,9.0,9.0
3925,COlvRV6hfi0,Standard,5.0,0.0
3926,ZLI9wb5VFPQ,Standard,5.0,0.0
3927,OA5efi0ZPYY,Standard,8.5,8.5
3928,tGuJu1wSv3g,Standard,7.5,7.5
3929,EU6JWRq1En8,Standard,8.5,8.5
3930,njYXZRDUzbg,Standard,-1.0,0.0
3931,Hxx_W534OS0,Standard,5.0,0.0
3932,m7WgfvjPND0,Standard,-1.0,0.0
3933,eBc4rqs5V1I,Standard,5.0,0.0
3934,ZZyfzDKhR_I,Reaction,7.0,8.0
3935,2l9YyRBKlNQ,Standard,-1.0,0.0
3936,tv7X-pAnBpI,Reaction,7.5,7.5
3937,_yn6y-OI9tA,Standard,9.0,7.5
3938,8H135AnkzC8,Standard,5.0,0.0
3939,xwn2cHApgQY,Standard,8.0,7.5
3940,4k8wzP2RKws,Standard,1.5,7.0
3941,3ZoXqcx3Rc8,Standard,8.0,8.0
3942,TCWMoKghmKQ,Standard,5.0,0.0
3943,DRtQ6Sq5aPU,Standard,8.5,8.5
3944,SrfLtVvQ5C4,Standard,6.5,7.0
3945,C_C3sYIHtGc,Standard,-1.0,0.0
3946,7aXIiLSgdek,Standard,8.0,8.0
3947,U7Nxh56MVOo,Standard,-1.0,0.0
3948,Op6k84Ju9Uo,Standard,-1.0,0.0
3949,8hd1Uw4KwuU,Standard,8.5,8.5
3950,clGJQyyeivA,Standard,-1.0,0.0
3951,ysRTV8Hr6AQ,Standard,-1.0,0.0
3952,Dr83eAB9b_g,Reaction,-1.0,0.0
3953,CB7vFO9Ygzk,Standard,5.0,0.0
3954,iHeeFVsmvkE,Standard,4.0,0.0
3955,auUtogCONUk,Standard,3.5,0.0
3956,7DWhW_yKeSs,Standard,-1.0,0.0
3957,efYnXenJY7k,Standard,6.0,7.0
3958,EZom5ZzoTfI,Standard,-1.0,0.0
3959,i9V3Z-b4A9o,Standard,7.5,6.5
3960,cLfF6-cVzCU,Standard,3.5,0.0
3961,mpBozRPcVHU,Standard,8.5,7.5
3962,ZtzFWzRLtyQ,Standard,9.0,8.0
3963,VMSO_uJ_cuA,Standard,5.0,0.0
3964,SLytH9G_DLo,Standard,5.0,0.0
3965,C8xabvViiY8,Standard,8.5,7.5
3966,V841b7QFPD0,Standard,5.0,0.0
3967,CCjfqTdzIO8,Standard,8.5,8.0
3968,RJRRSr8LHwc,Standard,-1.0,0.0
3969,IuQzHkE5bkQ,Standard,5.0,0.0
3970,FsM_qvY8gmU,Standard,8.0,8.0
3971,WHgXQNTqjVc,Standard,-1.0,0.0
3972,2IybYShtiiY,Reaction,-1.0,0.0
3973,YeitFlv8rSg,Standard,1.5,8.0
3974,ImgjhSCkp2M,Standard,5.0,7.0
3975,103iksmq73c,Standard,-1.0,0.0
3976,USXbzaB4Ya4,Standard,8.0,8.5
3977,Dc9LM8Z1uiE,Standard,5.0,0.0
3978,d414BasrMt0,Standard,5.0,0.0
3979,mAc_2Yhuxxc,Standard,5.0,4.0
3980,9GPDjNiSA9U,Reaction,-1.0,0.0
3981,jKTK4nJgQ7M,Standard,9.0,8.5
3982,-zk6HOj1wkk,Standard,8.5,7.5
3983,26FgGATWtLU,Standard,5.0,0.0
3984,J4_b-QujhxI,Reaction,7.0,6.0
3985,xSHNAfWjvXI,Reaction,-1.0,0.0
3986,dxYFT91L_Ig,Standard,-1.0,0.0
3987,cmLEH0WAeic,Reaction,5.0,0.0
3988,kBfWwYSKgbk,Standard,6.0,7.0
3989,EzAcgtPdb_I,Standard,-1.0,0.0
3990,SY1mcUV6D6Y,Standard,6.5,0.0
3991,tbKyDdQarhw,Standard,-1.0,0.0
3992,hecKCEKagCI,Standard,7.0,7.0
3993,Q8rC9esHQhQ,Reaction,3.5,8.0
3994,Ojf_3M7MfkQ,Standard,-1.0,0.0
3995,k2PvnXKQTVA,Standard,5.0,0.0
3996,Pj-SNG_4Bdc,Standard,6.5,0.0
3997,a6QypyylCE0,Standard,5.0,0.0
3998,3QYB0EfCl8w,Standard,7.0,0.0
0,Tjvb5wrkJds,Standard,-1.0,0.0
1,pPMnhB2UbZc,Standard,-1.0,0.0
2,jXuo2V4hWjQ,Standard,-1.0,0.0
3,FWi-efaYRhc,Standard,-1.0,0.0
4,3Gd5PdrKRKA,Standard,-1.0,0.0
5,x9Czik3Fqok,Standard,-1.0,0.0
6,EbQOnOp-Olo,Standard,-1.0,0.0
7,JF-qFphswQg,Standard,-1.0,0.0
8,SJbnrUcnC-0,Standard,-1.0,0.0
9,l_Eeb2yD37Y,Standard,-1.0,0.0
10,hCn522MXv3Y,Standard,-1.0,0.0
11,8ecSsTLAwsI,Standard,-1.0,0.0
12,aXmLxFbiAFw,Standard,-1.0,0.0
13,SWWPmhuJfG0,Standard,-1.0,0.0
14,KKEGFBot6Bw,Standard,-1.0,0.0
15,d9LBGC6pspc,Standard,-1.0,0.0
16,XCpicq7GxXw,Standard,-1.0,0.0
17,SieeXJ2Dr0g,Standard,-1.0,0.0
18,kjLosVw6tak,Standard,-1.0,0.0
19,rAmkqOqdA4M,Standard,-1.0,0.0
20,xNbkrHiqg5w,Standard,-1.0,0.0
21,hckOe40bLQ0,Standard,-1.0,0.0
22,EVyl-sVVLuU,Standard,-1.0,0.0
23,nTxGaMB70s4,Standard,-1.0,0.0
24,7-dBMKtmSpQ,Standard,-1.0,0.0
25,jpe5S-Rc0Hs,Standard,-1.0,0.0
26,yhVocuLFU-Y,Standard,-1.0,0.0
27,TbJ7TJ0Hl-c,Standard,-1.0,0.0
28,AWov8njGiTQ,Standard,-1.0,0.0
29,VLrhq-MpLQI,Standard,-1.0,0.0
30,8UNXJL9CWvs,Standard,-1.0,0.0
31,9JoZtZYzbrc,Standard,-1.0,0.0
32,ferp3tHO2aU,Standard,-1.0,0.0
33,g95H5Hk4ZEQ,Standard,-1.0,0.0
34,royO65O3D-0,Standard,-1.0,0.0
35,oYOarwAE-18,Standard,-1.0,0.0
36,U9LHB1EUkKA,Standard,-1.0,0.0
37,3ga21AFMyhQ,Standard,-1.0,0.0
38,aCQXUFEWRDw,Standard,-1.0,0.0
39,HLrMz8-5UZw,Standard,-1.0,0.0
40,yYk7ewzCpnw,Standard,-1.0,0.0
41,SeNo0txZ4oc,Standard,-1.0,0.0
42,oMOrq-NuOK8,Standard,-1.0,0.0
43,fGeEJUG7ab8,Standard,-1.0,0.0
44,CLZjHlT9VUo,Standard,-1.0,0.0
45,rpz20FL9GAg,Standard,-1.0,0.0
46,RKBzkHRGJOM,Standard,-1.0,0.0
47,wp_4pPiKGyQ,Standard,-1.0,0.0
48,e01hvTuRD3Y,Standard,-1.0,0.0
49,wxWRYKbmGM4,Standard,-1.0,0.0
50,zNawdD9luNc,Standard,-1.0,0.0
51,o0AoNw4ZLag,Standard,-1.0,0.0
52,2nF4-4wxji0,Standard,-1.0,0.0
53,NWdUXCFOWIw,Standard,-1.0,0.0
54,DhUHV2IlfRQ,Standard,-1.0,0.0
55,YsyF5cMj2TU,Standard,-1.0,0.0
56,nlNdM_cgN3U,Standard,-1.0,0.0
57,YbEIS2FLVTA,Standard,-1.0,0.0
58,fyJwX-nuJJ4,Standard,-1.0,0.0
59,iPfgZa5SopQ,Standard,-1.0,0.0
60,_0jSZAlHo1Y,Standard,-1.0,0.0
61,75-f00Dwf1M,Standard,-1.0,0.0
62,qfjrUtPfNFI,Standard,-1.0,0.0
63,g-zeLvyUGXw,Standard,-1.0,0.0
64,81zRZLkizxw,Standard,-1.0,0.0
65,Vq8Fau21OXk,Standard,-1.0,0.0
66,7qp5rBpDRr0,Standard,-1.0,0.0
67,DdRVOP8htyk,Standard,-1.0,0.0
68,BjVklu15ZaE,Standard,-1.0,0.0
69,v-c97oB7Ka8,Standard,-1.0,0.0
70,4kxkp8EUbGU,Standard,-1.0,0.0
71,8CUjsj7zV98,Standard,-1.0,0.0
72,6XNSvE48v-o,Standard,-1.0,0.0
73,zIU8p7_E3Yk,Standard,-1.0,0.0
74,u7xRXAOLLvQ,Standard,-1.0,0.0
75,CDjcfqaPtZU,Standard,-1.0,0.0
76,ckthTQs7aew,Standard,-1.0,0.0
77,cqien2PZJjo,Standard,-1.0,0.0
78,bPxk5lKayME,Standard,-1.0,0.0
79,mGFRojLBa84,Standard,-1.0,0.0
80,R3fgIe2nDsU,Standard,-1.0,0.0
81,iZqViQdemY4,Standard,-1.0,0.0
82,3ylBHvHB0zM,Standard,-1.0,0.0
83,dK7dRxEPBUA,Standard,-1.0,0.0
84,U5JqeRrvTfQ,Standard,-1.0,0.0
85,vTR58I-YmZA,Standard,-1.0,0.0
86,UiF1dtjWBvo,Standard,-1.0,0.0
87,QIOpW4pCtfQ,Standard,-1.0,0.0
88,aXDxyVsttuo,Standard,-1.0,0.0
89,Qa2kkVzVctQ,Standard,-1.0,0.0
90,atWtDNOhDfs,Standard,-1.0,0.0
91,d2AJ4wLWqxs,Standard,-1.0,0.0
92,ShubHF9zRVU,Standard,-1.0,0.0
93,giZp9Hqtu0U,Standard,-1.0,0.0
94,O9uLN-5XpMg,Standard,-1.0,0.0
95,qGfojjZ_IkI,Standard,-1.0,0.0
96,whPP5elcFWQ,Standard,-1.0,0.0
97,GR3YsJpAYAw,Standard,-1.0,0.0
98,MX5MgBPWmSY,Standard,-1.0,0.0
99,o2dm6t-u2iQ,Standard,-1.0,0.0
100,gc2uJ2uAJ8M,Standard,-1.0,0.0
101,VCu_wF2uTtY,Standard,-1.0,0.0
102,q61VYeDQwTw,Standard,-1.0,0.0
103,C1S2LrdTiFQ,Standard,-1.0,0.0
104,QlWA0VsOyVY,Standard,-1.0,0.0
105,pmKVDlZEmc8,Standard,-1.0,0.0
106,Ikb_73PqbyA,Standard,-1.0,0.0
107,ikvWdZMQQZk,Standard,-1.0,0.0
108,0id1suFMAGU,Standard,-1.0,0.0
109,mODIfJOrQLM,Standard,-1.0,0.0
110,KO0s86iHmMg,Standard,-1.0,0.0
111,TZENEK5nN1c,Standard,-1.0,0.0
112,iaeRtpXErDY,Standard,-1.0,0.0
113,5_Xal70cNVk,Standard,-1.0,0.0
114,0poaU35ZtEM,Standard,-1.0,0.0
115,A0OrZXg8yY0,Standard,-1.0,0.0
116,5qgRhDj2Shw,Standard,-1.0,0.0
117,NSXdQs_KJ9I,Standard,-1.0,0.0
118,81hv0mTzRas,Standard,-1.0,0.0
119,BIjfDi3uSU4,Standard,-1.0,0.0
120,hJNYpi7ZrRc,Standard,-1.0,0.0
121,m0757ANciJo,Standard,-1.0,0.0
122,oQy5WqDka3Y,Standard,-1.0,0.0
123,V9QOqeJs9yA,Standard,-1.0,0.0
124,zO-SRZpWUnc,Standard,-1.0,0.0
125,6pawETch3AA,Standard,-1.0,0.0
126,flDJ5dNRPBY,Standard,-1.0,0.0
127,Am1UY4miCR0,Standard,-1.0,0.0
128,yqqkIK3Jako,Standard,-1.0,0.0
129,l7CikM_WCIQ,Standard,-1.0,0.0
130,xWyb5asf7Rc,Standard,-1.0,0.0
131,zCgC3Z2jxtE,Standard,-1.0,0.0
132,iw0qyHLFwB8,Standard,-1.0,0.0
133,56exLLRPRnM,Standard,-1.0,0.0
134,A8MfdJH-K4c,Standard,-1.0,0.0
135,86dJLruk0-s,Standard,-1.0,0.0
136,y1IdrZERZlQ,Standard,-1.0,0.0
137,VX7qmLEcyu8,Standard,-1.0,0.0
138,INbRkYIkasg,Standard,-1.0,0.0
139,k4imP5lxwQc,Standard,-1.0,0.0
140,elNHWqRe-Ss,Standard,-1.0,0.0
141,isttTJ6Hqsk,Standard,-1.0,0.0
142,I_Eu6OeX8MI,Standard,-1.0,0.0
143,KMD5NuNNN14,Standard,-1.0,0.0
144,v1zffQf0H6A,Standard,-1.0,0.0
145,DcOn-ueZ3vg,Standard,-1.0,0.0
146,sI-mGrl0wug,Standard,-1.0,0.0
147,uJtHf-piX98,Standard,-1.0,0.0
148,uL5Dii8bysI,Standard,-1.0,0.0
149,i2U8XSaSedE,Standard,-1.0,0.0
150,lydOuWfOMSM,Standard,-1.0,0.0
151,_LscqGt_5AU,Standard,-1.0,0.0
152,e8vCt9nqy-A,Standard,-1.0,0.0
153,r17q1ghfdHU,Standard,-1.0,0.0
154,WFzNXEkciCk,Standard,-1.0,0.0
155,p_mEad3PJFc,Standard,-1.0,0.0
156,gStT0YR2igQ,Standard,-1.0,0.0
157,EGT7wMz1znA,Standard,-1.0,0.0
158,LZQYDRrBuxY,Standard,-1.0,0.0
159,Lpj0FOAQ2Rw,Standard,-1.0,0.0
160,sPAebfa2cZA,Standard,-1.0,0.0
161,VC2P8MC7nGA,Standard,-1.0,0.0
162,rYJ8Oz0V0mg,Standard,-1.0,0.0
163,SxKYgMfw_8Q,Standard,-1.0,0.0
164,lnSc5l1KONE,Standard,-1.0,0.0
165,0u0CXoPskIQ,Standard,-1.0,0.0
166,0XUkpguJ5IE,Standard,-1.0,0.0
167,pVNDdC5ZKqo,Standard,-1.0,0.0
