video_id,video_type,populism_score
qxFj-jIXcus,Standard,8.0
m2Ta9LWl3Lw,Standard,0.0
eqtE874NA2A,Standard,0.0
dtlBdVEmgdo,Standard,-1.0
cQLmizVbPEc,Standard,4.0
PJx-kTGe1WE,Standard,0.0
bhO8BaRC6KM,Standard,0.0
KmfQnLPcjNc,Standard,0.0
OCchZCsE1W8,Standard,0.0
BkulK4KtXIA,Standard,0.0
7QltgCc9Iaw,Standard,0.0
_HF1gfAgR5I,Reaction,4.0
jNl_c0uZIFk,Standard,4.0
ZIJcpaqoll8,Standard,0.0
OGMpRI-hgAA,Reaction,6.0
T6bptR14HJ4,Standard,0.0
QcJ-SFSJ3Gg,Standard,-1.0
Mxu2mz3UBmk,Standard,0.0
oiCIpjBEsuI,Standard,0.0
aNF52WvtNHw,Standard,0.0
qOO8ws6McEM,Standard,0.0
8zL4n6KqlQw,Standard,0.0
t6rIlGEPB10,Standard,8.0
xsqHu8Q_Vhc,Standard,0.0
T2WorREaq-k,Standard,0.0
Nrt8H4mnEeg,Standard,0.0
dRb8GQoKEAQ,Standard,0.0
-oScfvmff6g,Standard,0.0
CBOSEcdf1bg,Standard,0.0
7HiuRSLPspo,Standard,6.0
KjMV5DXttXE,Standard,0.0
Tt-jXmqHIwk,Standard,0.0
v3eNTrRtxjQ,Standard,10.0
4YuWweiWMPg,Standard,0.0
CFrQ53kbDQo,Standard,0.0
4afMAp7qkHA,Standard,0.0
2qk323weAOc,Standard,-1.0
UzxNSu7azTE,Standard,4.0
bn03Grh-mEU,Standard,0.0
65CQ_oe8Mzg,Standard,0.0
dtYZ_92UijU,Standard,8.0
pWklBdPTp8A,Standard,0.0
-XjDNUk0OOo,Standard,8.0
zYK-EpXkzOQ,Standard,0.0
dBU-SK9Ey18,Standard,0.0
SHg-u9g3Rac,Standard,0.0
sAUUz5XsVO4,Standard,0.0
T9VOw5pu_Jk,Standard,0.0
MoxR8ERZCXs,Standard,0.0
E7m8Xh0liWI,Standard,-1.0
sPNG2OotOrQ,Standard,0.0
KpjxGyyRrY0,Standard,4.0
SwPr60jQRY0,Standard,0.0
U6txW2qjAF4,Standard,0.0
a_-eGzp-inY,Standard,0.0
bxB6SKVbQ4w,Standard,4.0
G-6Fum-EsM8,Standard,0.0
e0rhS0CkgNM,Standard,0.0
WhHQVZPdcBo,Standard,0.0
G-eXbvL-hf8,Standard,8.0
lO91LDtuKII,Standard,0.0
tvM8OrsM-Mc,Standard,0.0
aPXtE55_4LY,Standard,0.0
hnAxNlDFiAQ,Standard,8.0
0-tCEFyuHmY,Standard,0.0
5yNTUnvfHVU,Standard,-1.0
vWOojHLLzf8,Standard,0.0
6W8dl915fPA,Standard,0.0
XTIMZSr7vEU,Standard,0.0
TG_8wInAWAE,Standard,0.0
_wt1xB2sEb0,Standard,0.0
nedj9L6-ofI,Standard,4.0
qnPy7thQrYE,Standard,4.0
tO-0la1Kiec,Standard,0.0
6dSgG59eU_U,Standard,0.0
HmIARQXItyM,Standard,0.0
uAfdFVF5fFA,Standard,0.0
Z4RFAsad8Bo,Standard,8.0
5isBnLiLaYM,Standard,0.0
8jXnjwSvkLY,Standard,0.0
Ie8aHnYaAt8,Standard,4.0
Hy72wIFnRf0,Standard,0.0
Xo4qzMr-XKg,Standard,-1.0
Qxar9RbP7eg,Standard,0.0
mL5s6YvZa6I,Standard,0.0
SCtuGxMFNgc,Standard,0.0
yr0o5sbUsPE,Standard,0.0
MXfRTN5ZDSE,Standard,0.0
Rry8sVop9Aw,Standard,2.0
u5oYuMAkJnc,Standard,-1.0
tlUdHAMbrUo,Standard,-1.0
1x5BLdRb-Y0,Standard,0.0
3tYc0HesD44,Standard,0.0
T9-EHV1Bavc,Standard,6.0
jJTu3NKPLho,Standard,0.0
OY3IRjIHTsA,Standard,8.0
a4wuT30Y4wE,Standard,0.0
5ouIBnQ_oY4,Standard,0.0
ahbLWLkcLUc,Standard,0.0
q1BdMvNbzwg,Standard,0.0
rWAUxw64Xl0,Standard,0.0
yz3sAMUI4rM,Standard,0.0
pRzEmKLLyik,Standard,0.0
-b2MhD3CxbU,Standard,6.0
uXY9Z3_1Pv4,Standard,0.0
ptebj4SE_4U,Standard,0.0
UHP2o2LUU1Y,Standard,8.0
IWMiWaqN9NY,Standard,6.0
HBS5rQKinos,Standard,-1.0
iFZIH_WyEsU,Standard,6.0
wJcT6-WjX3o,Standard,0.0
nVMO30OFR-4,Standard,0.0
QZYT94H0tm0,Standard,-1.0
D0bl77CJUgM,Standard,0.0
i0x49DHCO-g,Standard,-1.0
XW9EpT3rfp0,Standard,0.0
r6_bufyzADY,Standard,6.0
3qcIiEPC5t4,Standard,0.0
v0ryOoCo5Cc,Standard,0.0
uT-ZZRwJzf8,Standard,0.0
4F2VbPwoweQ,Standard,4.0
sMeNW8hU2V8,Standard,0.0
IhSPd7ysRGo,Standard,0.0
nLxCEbQLZnI,Standard,0.0
S7H6LBHkgsw,Standard,0.0
H_OZLoqa7RA,Standard,0.0
QbOQ9CmXsVI,Standard,0.0
slufktS-gII,Standard,4.0
piOeIWZA0ow,Standard,0.0
PYfhHgg624M,Standard,-1.0
j720PfiAjFQ,Standard,0.0
K6-B7JBLN_I,Standard,8.0
9o6XxpOyYeM,Standard,0.0
IqitOqA-vpk,Standard,0.0
he4_mcVqOkI,Standard,0.0
653E3Bk0RVI,Standard,0.0
en6txz7b8xA,Standard,0.0
2bnw0IHskIg,Standard,0.0
oKffObJ3dNo,Standard,0.0
44jIsEq6fBo,Standard,0.0
Ngcp5_4_UIU,Standard,0.0
DJklIwrvaKo,Standard,0.0
ZnB0y3QzITA,Standard,0.0
35rE2ugmroc,Standard,-1.0
JPzI5m4t35I,Standard,2.0
nwZfgX9Zmog,Standard,0.0
3Wr7zDio3aU,Standard,0.0
uRc0vQJB3w4,Standard,0.0
EMqoHI5xbJg,Standard,8.0
sOEZnhx9yRo,Standard,0.0
O9H1aAsZKCg,Standard,0.0
n2PjdVrK9uI,Standard,0.0
Xtl-9USAtcg,Standard,0.0
wpB3FXPzsKU,Standard,0.0
HgJhuOWkPfM,Standard,0.0
pLgAb97ADMU,Standard,6.0
yk64537uC2A,Standard,0.0
CrWn37smEwk,Standard,0.0
3VRqAXRVt-c,Standard,0.0
nCxY4mXJVU4,Standard,0.0
wPaLk8KfB-g,Standard,0.0
gmn18bWYeyI,Standard,0.0
IJsqk9r3k7I,Standard,0.0
Y955MUOId38,Reaction,8.0
NfBJ7Cm38Qc,Standard,0.0
pswkZhFy054,Standard,4.0
uLMQmpbgCWE,Standard,0.0
3pC4RHmrxpM,Standard,-1.0
CrVomkt75cQ,Standard,0.0
DN7aNHG1xxU,Standard,4.0
nHEq6VZ--mU,Standard,0.0
NAqan5KulF4,Standard,-1.0
AJxlkvbpqUM,Reaction,6.0
Pw0qY019BTc,Standard,0.0
DB9oZZpWsoE,Standard,0.0
2Z0U2S3k2A8,Standard,0.0
0xXs7Qqe0v0,Standard,-1.0
kux8FO3rkNw,Standard,0.0
qAvcYYY7KoI,Standard,0.0
T_RZNujATgA,Standard,0.0
TSlvIvjwgj0,Standard,0.0
off_UKDDvao,Standard,0.0
DLq1TVWLwVg,Standard,0.0
ojcdZWxt4os,Standard,0.0
D5DU7yA1xyk,Standard,6.0
G9sxbhoH1ns,Standard,0.0
qn3hzHIid8Y,Standard,0.0
0jzS66Wd7qk,Standard,0.0
Y7xqz204A2w,Standard,0.0
-r-vfy1vcMc,Standard,0.0
ibLhUWZWFH0,Standard,0.0
yjoQx5WpNVU,Standard,0.0
w4XooltWaK8,Standard,0.0
qK0pE_cFLd0,Standard,-1.0
vov4S351lPA,Standard,0.0
ejkzRPAlA_A,Standard,0.0
AQEIFUXSPkM,Standard,-1.0
jUvCLpsx-yc,Standard,0.0
aPBbZT9wosA,Standard,0.0
93IH_TYcA9c,Reaction,8.0
OZ58dCDhcms,Standard,-1.0
IsIAzQPyBjc,Standard,4.0
4PQu_Lw1yQo,Standard,6.0
qNLqtNfoLQE,Standard,0.0
ZkwmcctJA2U,Standard,0.0
I0DKuNGRo-Q,Standard,0.0
mSnlYbPUbrM,Standard,0.0
igm6Av3Kj4w,Standard,0.0
F4wtuvrBWVw,Standard,0.0
YIgR034m-Yc,Standard,0.0
H_SPZMtjPak,Reaction,6.0
yYrkv_gOqk4,Standard,0.0
ftG4VOVsIxE,Standard,6.0
yFQtla_IgzM,Standard,0.0
h51iDU2qEaw,Standard,0.0
uUF7gz5BvkE,Standard,0.0
FfP-Bfq6Hpw,Standard,6.0
RloXBFrByVg,Standard,0.0
6LNz12Q0or0,Standard,0.0
dzJBxlgCMic,Standard,0.0
G1e7qy51IiA,Standard,-1.0
k9gUZ_sFNAE,Standard,4.0
LpFKPQ18iRc,Standard,0.0
aARxxORttuE,Standard,0.0
VwP4jy-UV1A,Standard,0.0
Z0SAwdazHkg,Standard,0.0
u031iKME22s,Standard,0.0
sOd4_0HK85k,Standard,6.0
PGGvrB_9bGY,Standard,0.0
r76mJY3lyto,Standard,0.0
BFg93HIpECI,Standard,4.0
8WrXohEqTMs,Standard,0.0
whgNZc1RXzs,Standard,0.0
oLzmGF3fBWU,Standard,0.0
vDsrsVS_Z9c,Standard,8.0
eADjwjdckzo,Standard,-1.0
YGKJezaPYBc,Standard,0.0
YemLwhrjWHo,Standard,0.0
_aT3YO1PmOo,Standard,0.0
fBn2KIGhTB8,Standard,0.0
3sPcLlB0EAI,Standard,0.0
fXHFgGA1WSQ,Standard,6.0
R-wYuecHyxU,Standard,0.0
3v88byMfWf0,Standard,0.0
8nLnVy4xQeU,Standard,0.0
3lMKM_S43AQ,Standard,0.0
wyuiCvxhkho,Standard,0.0
i4ttYBttqSU,Standard,8.0
M652bIMwbSE,Standard,0.0
ZGoEAw1BP0M,Standard,0.0
3oBA7Uv_xeA,Standard,0.0
c5ZFidwvWD0,Standard,4.0
Xu57yGv7ZnY,Standard,0.0
f_JmkvNludo,Standard,0.0
ooXvkzwDFpo,Standard,0.0
OOmHewWr7mw,Standard,-1.0
3-dAxlAMoK8,Standard,0.0
0q8X-6y4zCc,Standard,6.0
LPhNbiKy1DU,Standard,0.0
5HQ6XUCLKGA,Standard,0.0
ZjJbxFJUy20,Standard,0.0
B0XlB8tfLS0,Standard,0.0
-tqH7yoWq8A,Standard,0.0
emIc7I80Kaw,Standard,0.0
r3tD6SUW4zc,Standard,4.0
yc3OJhF8kfc,Standard,8.0
62LMzMr5nhk,Standard,0.0
I_dcC4rHp4I,Standard,8.0
oDOj4jUWoPw,Standard,0.0
e0N4tQ-d9tQ,Standard,-1.0
hYbM9iqFmrM,Standard,0.0
A6UkJ106UYE,Standard,0.0
z4xAVUwVWDI,Standard,0.0
ZccboQZd-1A,Standard,0.0
hA2CiNDjmck,Standard,0.0
a4NnJvnmbAQ,Standard,0.0
Jlkfe6lI7k8,Standard,0.0
0-Kt2DRmi-0,Standard,0.0
doBrpZFWrwg,Standard,0.0
ztb7ezKR-Z8,Standard,0.0
PmUdfypnzk8,Standard,0.0
ISFHCaXJMv8,Standard,0.0
A8y8LxeGHC8,Standard,0.0
Ue5yprRZKis,Standard,0.0
QKybneKLH7k,Standard,4.0
Itt_mq7hiHc,Standard,6.0
MIfDb4cVPr8,Standard,0.0
yNMlB6UYbW8,Standard,0.0
HltK85UQWfo,Standard,0.0
SwlpZN4Nk8s,Standard,0.0
cjPYGG1OtnA,Standard,0.0
F7mvDkrLwDk,Standard,0.0
ngnpLE7_Tsw,Standard,0.0
rgeOd0s9Ok8,Reaction,6.0
Q7QV4Cbngxw,Standard,8.0
jZWzKIHIIWs,Standard,6.0
t7uZIQTu9jQ,Standard,-1.0
14NMogI3iNY,Standard,8.0
tAbZDiFMkPw,Standard,-1.0
7i9sC6F7Ivk,Standard,0.0
lDhHchex1as,Standard,0.0
C1iCPyO8k6I,Standard,0.0
vV_gIrHJtPI,Standard,0.0
QgeKNC6dMyg,Standard,0.0
xzwYoTT-fYg,Standard,0.0
oKC1bEotAmc,Standard,0.0
1pzgBOzNmwo,Standard,4.0
EkKSeFTfp6w,Standard,0.0
APS1SHnDj_I,Standard,0.0
AVwxF_jph8w,Standard,-1.0
4qxmutsahAQ,Standard,0.0
SYDQEtYONmM,Standard,0.0
rPnNqZVoYU4,Standard,0.0
TMUBzaRj9xE,Standard,0.0
8ISez5CIGPg,Standard,0.0
kv6TGxwglXQ,Standard,0.0
lQM_7b4WESw,Standard,0.0
cLl702VHY4g,Standard,0.0
VObtIBrGgRg,Standard,0.0
wWphBXA7gnY,Standard,0.0
pAME25wqgPk,Standard,0.0
0O1Kg9-X8bI,Standard,0.0
NLWY_pIohgk,Standard,0.0
8D_20tUa4Cg,Standard,0.0
WrmxPyvnLB8,Standard,0.0
K-VB_BgyTVY,Standard,0.0
fRZ56HCHR6k,Standard,6.0
UOPCOBx3QKE,Standard,-1.0
rQqeKKYaMKI,Standard,0.0
jvlDAAnTsiM,Standard,0.0
oDngtTPkIdQ,Standard,6.0
Ak7LrgF1Fos,Standard,0.0
T9F4Q9zwh7E,Standard,0.0
VNo4A9z6OK4,Standard,0.0
uPTotImZw1g,Standard,0.0
vLerH7OkLus,Standard,0.0
EORkkhiAdJc,Standard,0.0
XXRFz6Jww7A,Standard,0.0
AUZ7V4Z4WqM,Standard,0.0
Wm3xY5kvU54,Standard,0.0
IW4z9vHoWmQ,Standard,0.0
H49KPxW8Mh4,Standard,0.0
BAFx8JLBmxo,Standard,0.0
fFKecScGLgw,Standard,-1.0
2_B1Wc7psy4,Standard,0.0
RvLgRGJ-KAQ,Standard,4.0
SDwQ5Wbjc4k,Standard,0.0
kApsNBVuFcI,Standard,0.0
UShpGKqGh4M,Standard,0.0
y-liWo35SXQ,Standard,0.0
w1Fe4s2RaLg,Standard,0.0
KlRQtc_MtlQ,Standard,4.0
--G_NEwSZHE,Standard,0.0
PtuDVSEnNpo,Standard,0.0
Ib4Cndgm0BY,Standard,0.0
tnzP3mZYKUk,Standard,0.0
O8gWuAdsro8,Standard,0.0
1NB3bq41j20,Standard,0.0
HZfSWm4rgRE,Standard,0.0
wBt3UOJWW7g,Standard,0.0
p9VgweZdxxg,Standard,-1.0
-LzhiA0BqIU,Standard,0.0
T-_aoKN2beE,Standard,-1.0
C1DN6XVI1G8,Standard,0.0
HkbyowM0Uxk,Standard,0.0
V7wOymY04bY,Standard,0.0
YKSc5lQ7R7U,Standard,0.0
fQYtTC7k1PE,Standard,0.0
Hq58YkYJ2qk,Standard,0.0
u7hEife8fX4,Standard,0.0
Ha8ArPzlThU,Standard,-1.0
_b9f0sNqfFQ,Standard,-1.0
igKWVIoV1hI,Standard,0.0
fRWndxSWjbg,Standard,0.0
xUYxUUs51WI,Standard,0.0
eDj9Kfw1coY,Standard,0.0
EGzGaozEpt0,Standard,8.0
OdnCzUey2vk,Standard,0.0
swfGxsaLgsM,Standard,0.0
_1Lky-ksUrY,Standard,0.0
pJkU3lUdO3U,Standard,6.0
x1ycYQIbLGk,Standard,0.0
OCKNj75O9Dc,Standard,0.0
99ofedmJBiM,Standard,4.0
sU2vuTkypSs,Standard,0.0
U_2xi873B9c,Standard,-1.0
Iht8YWk-iT0,Standard,8.0
uJGe0UFE3JA,Standard,0.0
uYgMyg7QNOY,Standard,0.0
hdKA0eoS5bw,Standard,0.0
JxuUAC6lVLM,Standard,-1.0
efqt2QXhVhw,Standard,0.0
v5oEuues33c,Standard,0.0
0DapFf8pAto,Standard,0.0
B8Obzjc7yto,Standard,0.0
1EIA5IWD_dw,Standard,-1.0
YssBXKrg1Zk,Standard,0.0
n83LH8LAAK4,Standard,-1.0
JOaSXI9ssdQ,Standard,0.0
-0mfY2FOX9E,Standard,-1.0
-8EASSFyNc0,Standard,-1.0
fWa8aUgRxRg,Standard,0.0
sAPBD-yVUds,Standard,0.0
-D1VuYzgS0k,Standard,4.0
9lWFv41qKI4,Standard,8.0
Pldhjn-sj68,Standard,4.0
X4Fr2Ktkvww,Standard,0.0
kAKI1rnM7R4,Standard,0.0
GEtWNWhdkWo,Standard,0.0
e-vMXmOQVHk,Standard,6.0
3Et0ulanUOo,Standard,0.0
ZKwVpLFwd_o,Standard,2.0
yFQFHcoQKEs,Standard,0.0
CLg8gZpvkww,Standard,2.0
pFbiUMjjhyE,Standard,-1.0
KH8JbvBkcZ4,Standard,-1.0
-qezKhjmIzo,Standard,0.0
ihQnwmMBveU,Standard,6.0
i7isTL545VU,Standard,0.0
gbJi7IFcP_0,Standard,4.0
ofrSvTBl5tA,Standard,0.0
0K9PMn9VON4,Standard,0.0
cbQHFVY4WPQ,Standard,0.0
S7QH_ptTErw,Standard,0.0
wab1OOgVr8Y,Standard,0.0
t3I7PrrVY30,Standard,6.0
87Cf8YDeunI,Standard,6.0
k9Xiq6uFTRg,Standard,0.0
GcchVRnB8Eg,Standard,8.0
S9AiC2sxtAc,Reaction,8.0
hSMbgBghwHg,Standard,0.0
-q-D-V5GNjE,Standard,-1.0
LU6p9q63Llo,Standard,2.0
Yt3N5nbmsys,Standard,-1.0
7MKp8jvfpmo,Standard,0.0
KEcohR0mRjk,Standard,4.0
cdkP-W2AcDk,Standard,6.0
zJ_Bo-AyHZk,Standard,0.0
0iGA00PpO0s,Standard,6.0
amKj4H6rKNU,Reaction,6.0
DsbEMlmDYrQ,Standard,6.0
sukigyHK9zI,Standard,6.0
UQ1wFj0wzwg,Standard,0.0
sXifgHfvJj8,Standard,0.0
dyAZxmYWtYY,Standard,0.0
KNq2GSs9fKA,Standard,-1.0
o-t4l4iGS5E,Standard,8.0
1V_mZH86Z8Y,Standard,0.0
b4VnrsJvYvQ,Standard,-1.0
8TlDp_Iiueo,Standard,0.0
An_qtS2uspI,Standard,0.0
pFbZwUuHVpY,Standard,-1.0
FdNG1PJaUU0,Standard,0.0
Kom6SeXWC7A,Standard,0.0
81-Eb6cP9Mc,Standard,0.0
oYidmgLSEr4,Standard,0.0
s0-RSPwD4yI,Standard,-1.0
ofTAAQzMVRQ,Standard,0.0
fJE_v7OnvsE,Standard,-1.0
Rgy907Crf4A,Standard,0.0
t7DUAm0qyRs,Standard,0.0
RnT1mUbyyL8,Standard,-1.0
oR4xrjTWT9w,Standard,-1.0
EG7c0ilJYdE,Standard,0.0
xMmeqlby9go,Standard,0.0
PHV4qdXcFFI,Standard,0.0
BlriNz9woQ8,Standard,0.0
g_3UwkjTSjc,Standard,0.0
7yyo1PszGJY,Standard,0.0
hmzS-rx4fqY,Standard,0.0
EgeE1v3TBQY,Standard,0.0
_YK_vNXFHBA,Standard,0.0
Zmvehf8EKzM,Standard,0.0
RStHyiuyJz4,Standard,0.0
HZwW1n_OUVg,Standard,0.0
hQaQt9RTLFg,Standard,0.0
3s7LRESHkr0,Standard,0.0
RYgw7NWiL7o,Standard,0.0
tNYhfbbDI64,Standard,-1.0
w-ivnWrmacs,Standard,0.0
pjSm5selkM4,Standard,0.0
75I5SQ4P6zA,Standard,8.0
OtSCMtya9Ho,Standard,2.0
cn0QHn1UGuk,Standard,0.0
6nQjMvaplA4,Standard,0.0
1DS6AeMxX78,Standard,-1.0
ZHLAQIRqNLQ,Standard,0.0
Q-sq5emzmGE,Standard,0.0
YKftSqFjBHo,Standard,-1.0
cRovxVSR79g,Standard,-1.0
3yA6IJrAS3Q,Standard,-1.0
F7rIeeKh1rA,Standard,-1.0
qO28gH8zQIo,Standard,0.0
Ftqy5Zu2tWM,Standard,0.0
PAH5-CH_I64,Standard,0.0
spwE-QGT7Qc,Standard,4.0
IwPZTHQ7DN8,Standard,0.0
y0ZJANMEt6g,Standard,0.0
YFicfvrdoLA,Standard,4.0
_VDZiSUYNGs,Standard,0.0
u0K-7JTosEM,Standard,6.0
KRm6b-AQshU,Standard,0.0
CiH_-Y0YsGU,Standard,0.0
SqsDjY5G-lw,Standard,0.0
qkzHYy1XZUA,Standard,0.0
8Ws3NuaIk-w,Standard,4.0
BVJDsm5ABwA,Standard,0.0
CLAe9fD3iY8,Standard,-1.0
FR3uY9oQ6M8,Standard,0.0
7g9FG93R29g,Standard,-1.0
DebqVcRabRU,Standard,0.0
bXqrrkbKjCE,Standard,-1.0
se64X-vUPp8,Standard,0.0
-mwpbnDvjjY,Standard,0.0
r_cpPTTvi1A,Standard,0.0
ENBmBYhT_OY,Standard,0.0
bvOzK324eGI,Standard,0.0
QY2_YTVNOAY,Standard,0.0
UkgpTjryhHM,Standard,0.0
68RFNxc_9O0,Standard,0.0
48SBMUvOPcw,Standard,6.0
jeRJT0GSgKA,Standard,-1.0
0W28Yl0-YJI,Standard,0.0
WU7faWfPLo4,Standard,0.0
tRlAWa2qfvY,Standard,0.0
A6s8VNGwSOc,Standard,0.0
vgZciB18nEU,Standard,0.0
f7qQ_35iUDQ,Standard,-1.0
CMP0txEzwKQ,Standard,0.0
j9h2E7vylE4,Standard,-1.0
cE-c9G7VT1M,Standard,-1.0
qF3hNRODJT4,Standard,6.0
39kEfzrhYYA,Standard,0.0
ebYdUjrMTZQ,Standard,0.0
Mo3HvWm2sSk,Standard,4.0
i5AU3zx6nvA,Standard,-1.0
FFF8CG0C_uk,Standard,8.0
GLnQj0dPGg4,Standard,6.0
TwmKCeZHYhs,Standard,-1.0
1WH0-ktLpnw,Standard,-1.0
rEHUTzRJg4A,Standard,0.0
XowITjzsOvk,Standard,8.0
USc0xN3hlKI,Standard,4.0
QLMB8KmpFZU,Standard,0.0
7OCnVmLwtRA,Standard,0.0
V3A_s8BJIo4,Standard,4.0
ISt9lky4Cao,Standard,0.0
JR1IUmPcQjg,Standard,0.0
597PeuMzEZ8,Standard,0.0
ZCZZXgFNMYQ,Standard,8.0
Qv8-c30hH3E,Standard,0.0
OmEvdpN6MkE,Standard,4.0
_8a13oWq00A,Standard,6.0
IMsUl5O7qVk,Standard,0.0
IS8n64bci5U,Standard,0.0
PXNOIc5_1xI,Standard,-1.0
UJ3bxk1oKCI,Standard,0.0
GzOLIaQMIPQ,Standard,0.0
Y2ZeTdFK4dU,Standard,0.0
8vCxZy70ZiY,Standard,8.0
fjYIXFdTQgg,Standard,8.0
Q-wxr_XiyNE,Standard,-1.0
bJPpfw9BUVo,Standard,8.0
1AdrfjUraSg,Standard,0.0
CR0U4r08D94,Standard,0.0
TtxePRTlRyg,Standard,0.0
c3QvKqKyGm0,Standard,-1.0
RGNesxwmda0,Standard,4.0
K2nG1JTGCf8,Standard,0.0
dKJxpqudk_k,Standard,0.0
4c8ApeMgwLo,Standard,0.0
uN3gZmjUxLU,Standard,0.0
ZRU7jKOb3qM,Standard,0.0
N3qXahNrIpw,Standard,0.0
UvZJ6t0JH50,Standard,0.0
cjKuXgLXZq0,Reaction,6.0
YmADhu5T1vc,Standard,0.0
G9KzqbC65fo,Standard,-1.0
YAIaHc4SPGM,Standard,0.0
iEsJD4h5Lng,Standard,0.0
HNHRR6UFnww,Standard,0.0
LtdANYoLg7U,Standard,0.0
7NXpm8fohxk,Standard,8.0
ffM36MJzGrs,Standard,-1.0
jel2dn-hjWw,Standard,8.0
TqhYyNCkcTw,Reaction,8.0
FWmMtng34mM,Standard,0.0
rUO1lVJTN0A,Standard,0.0
6FLBG78xAzs,Standard,6.0
gVvEMg1VjDo,Standard,4.0
rr42eQYYjbQ,Standard,4.0
4F2JH7seN7E,Reaction,4.0
F0ByQdsW_SM,Standard,0.0
3NSRwoZ64uA,Standard,2.0
tpyXqkIYRhU,Standard,6.0
14_O8TBD4l4,Reaction,4.0
UjfT5_8spOc,Standard,0.0
T710KxoGWZ0,Standard,0.0
qWbexUCoAxg,Standard,-1.0
3glhvVP_Kz4,Standard,0.0
nizpbo0W6d8,Standard,0.0
fUrSGzBeq14,Standard,0.0
jzA3MdGS6Ww,Standard,0.0
ue-HvOXkZXg,Standard,0.0
oN3zO-8xkSU,Standard,0.0
dZgufFMWlXM,Standard,0.0
GGtJuEEOhLA,Standard,0.0
y0w1kr2O_x8,Standard,0.0
6VEx-dHDLcE,Standard,-1.0
fgq7saD8tvo,Standard,-1.0
j3YuIJrd7Uo,Standard,0.0
-gyyc6KYJ-E,Standard,0.0
yjojZq3ZEPo,Standard,0.0
yNx01ASJS0Q,Standard,6.0
3W9lIoXiRmw,Standard,0.0
vo-cYJGFFaU,Standard,0.0
EKGOXszBvTw,Standard,0.0
Zf9rm_OmHog,Standard,0.0
KnqP7jGvxHA,Standard,0.0
rCB_Qb9FZPk,Standard,0.0
5_aaSQoRZhI,Standard,0.0
rCF7p538jBQ,Standard,2.0
lwihiYBmi9Q,Standard,0.0
vuDYvHCXP2E,Standard,4.0
bbgQLvadlYE,Standard,0.0
H_jqvMElB3o,Standard,-1.0
BXJDTaQWRCg,Standard,8.0
5_orYTtcouI,Standard,6.0
8wOUZjaD2zk,Standard,0.0
fuRBECyYUyA,Standard,0.0
Vfas-jjZjl4,Standard,0.0
iuMaa6xgiPo,Standard,0.0
trzBbjKMf0M,Standard,4.0
we2gYtKFAsg,Standard,0.0
rra7Hw2XIEc,Standard,0.0
u3u4-9s0-1s,Standard,4.0
Av4TeF75CMo,Standard,0.0
ApJFTnKtYe8,Standard,0.0
RmxoTx9bkD4,Standard,0.0
qhwnzmyd7Lg,Standard,0.0
BujTLoAMXiM,Standard,0.0
NtMIWTApPwQ,Standard,4.0
W4b3mL0mNEc,Standard,4.0
-a5qOcKnP_Y,Standard,-1.0
l6gctOlJEu4,Standard,-1.0
dtnH5m0MmcI,Standard,-1.0
rwSLV3dW1Ts,Standard,4.0
1BxHHUkl6Rw,Standard,0.0
4zvtKsRmlGE,Standard,-1.0
MLDb9To_VRM,Standard,0.0
_G2VXvcpeSQ,Standard,0.0
1O3FEP1zC80,Standard,0.0
oYRAIbTHa1g,Standard,0.0
gIGZIRvA6Y4,Standard,0.0
H2xXQtAtcvo,Standard,0.0
3L0tECaHl84,Standard,8.0
-P5wVa-CUoY,Standard,0.0
H5orjg72h14,Standard,8.0
HrOkqyva0m8,Standard,6.0
pblzGdhQEGg,Standard,8.0
db9taRWVXlM,Standard,6.0
nt1kb2xpV7w,Standard,-1.0
qexapzMhABo,Standard,0.0
D14WpMYVteQ,Standard,0.0
58QFjJs7l0U,Standard,-1.0
x2bqZnUrWds,Standard,0.0
I4caX0ZXRsM,Standard,0.0
WtlG4yq4kKo,Standard,0.0
sxxJdLxG2cA,Standard,0.0
azHwK9EVRjE,Standard,0.0
HeDdhcp2a4k,Standard,6.0
BzotFIdA2-0,Standard,0.0
iNfWximFDp0,Standard,8.0
zz5xsAqM26s,Standard,0.0
sLtxC8hyXSQ,Standard,0.0
Oxn3gjPHWz0,Standard,6.0
LxqT5EGLyFk,Standard,-1.0
iWqBC6PKZi4,Standard,6.0
yoh4DyAG4DU,Standard,0.0
hsq7Ka_U35E,Standard,0.0
aZXuVW6ec1Y,Standard,0.0
hFqAd9gcWnA,Standard,0.0
mrtk9bTWeCI,Standard,2.0
5agmAVQcLcE,Standard,4.0
KmTiTWRyUQ8,Standard,-1.0
PX-V1vUf47E,Standard,8.0
_yj8So7U1Uc,Standard,0.0
qg0IEpNRLx0,Standard,0.0
oSsutWjFrVE,Standard,4.0
p2Og_v88Zy4,Standard,-1.0
YgjIukCt950,Standard,0.0
csTeB8QjtEk,Standard,0.0
Mj2E0OSlIDM,Standard,2.0
M0PbriTdYw4,Standard,4.0
1pNusGmFfLU,Standard,0.0
wVGJLE2Q0-8,Standard,0.0
USrT8ovYMa8,Standard,-1.0
wOQq2hF4fiM,Standard,0.0
Xr8olvRfeKc,Standard,0.0
bTrtWEnsi8M,Standard,0.0
WfESrA9vg6M,Standard,0.0
E4mzi9pqY78,Standard,6.0
Ii_sljYf4J4,Standard,0.0
MiEDlqbJ1b8,Standard,0.0
jOaYEOIMGvU,Standard,0.0
dPu6aAtkO5I,Standard,0.0
